group,target,term,coefficient,covariance,SE,variance_status,n,k,model_path,p_normal_CR1_descriptive,p_log10_normal_CR1,p_status
weather,R0c,month_12,-0.3650443980490046,date_CR1,0.1383038228670485,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0083043554165755,-2.080694071808434,finite_normal_Wald_descriptive
weather,R0c,zK,-0.195706497972534,date_CR1,0.0255898756772642,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,2.044315359733314e-14,-13.689452108328089,finite_normal_Wald_descriptive
weather,R0c,zK2,-0.0386806918022841,date_CR1,0.0258001543810094,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.1338106945204175,-0.8735091751661367,finite_normal_Wald_descriptive
weather,R0c,const,2.6683064036629847,LAD_date_two_way_CR1,0.6422627957598648,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,3.259427564275135e-05,-4.486858666038168,finite_normal_Wald_descriptive
weather,R0c,zG,0.2633477240825363,LAD_date_two_way_CR1,0.0283516677079561,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,1.5630906535636245e-20,-19.806015833752557,finite_normal_Wald_descriptive
weather,R0c,zG2,0.1136339664448481,LAD_date_two_way_CR1,0.0426376327830463,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0076963224503005,-2.1137167450954277,finite_normal_Wald_descriptive
weather,R0c,zRain24,0.0691271083615064,LAD_date_two_way_CR1,0.0226034335996658,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0022262857769616,-2.652419088253153,finite_normal_Wald_descriptive
weather,R0c,zTemp,-0.0529881935660561,LAD_date_two_way_CR1,0.0540934710064896,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.3272997690819373,-0.4850543010973601,finite_normal_Wald_descriptive
weather,R0c,zPressure,-0.1019757024803511,LAD_date_two_way_CR1,0.0358851438220309,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0044870208196158,-2.3480419153514096,finite_normal_Wald_descriptive
weather,R0c,zG_zPressure,0.0695371475230401,LAD_date_two_way_CR1,0.0302012251034416,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.021309179831203,-1.6714332655198407,finite_normal_Wald_descriptive
weather,R0c,urban_binary,-0.0175510161379653,LAD_date_two_way_CR1,0.0461681110870975,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.7038307166689995,-0.1525317835526174,finite_normal_Wald_descriptive
weather,R0c,log_population,-0.0935090437004066,LAD_date_two_way_CR1,0.0535103454328864,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0805515677935755,-1.0939260023897357,finite_normal_Wald_descriptive
weather,R0c,income_deprivation_rate,-2.680963954123809,LAD_date_two_way_CR1,1.180738401847791,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0231722637513956,-1.635031536917162,finite_normal_Wald_descriptive
weather,R0c,deprivation_gap_pct,0.8010542889489978,LAD_date_two_way_CR1,0.4608385912270618,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0821661579043985,-1.0853070201935902,finite_normal_Wald_descriptive
weather,R0c,morans_i,0.0633747795635234,LAD_date_two_way_CR1,0.2323094309436716,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.7850044221197875,-0.10512789676199237,finite_normal_Wald_descriptive
weather,R0c,year_2022,0.2578114897186404,LAD_date_two_way_CR1,0.051355863900057,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,5.164501954180449e-07,-6.286971553908224,finite_normal_Wald_descriptive
weather,R0c,year_2023,0.0389351881370648,LAD_date_two_way_CR1,0.0553166660891121,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.4815199689833112,-0.31738569765796587,finite_normal_Wald_descriptive
weather,R0c,year_2024,-0.3091188730583355,LAD_date_two_way_CR1,0.145259025004935,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0333327071505152,-1.4771294132285706,finite_normal_Wald_descriptive
weather,R0c,month_2,0.695969193232295,LAD_date_two_way_CR1,0.1536520443433633,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,5.911932176931718e-06,-5.228270556912495,finite_normal_Wald_descriptive
weather,R0c,month_3,-0.3934231753726389,LAD_date_two_way_CR1,0.1260328623053325,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0017987603205519,-2.7450267012438516,finite_normal_Wald_descriptive
weather,R0c,month_4,-0.3575206017519297,LAD_date_two_way_CR1,0.1262696882109048,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0046344026761267,-2.3340062337264293,finite_normal_Wald_descriptive
weather,R0c,month_5,-0.3346171165526049,LAD_date_two_way_CR1,0.1393474489333301,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0163362679857984,-1.7868471508816208,finite_normal_Wald_descriptive
weather,R0c,month_6,-0.0655081451937822,LAD_date_two_way_CR1,0.1650312039987699,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.6914087613362463,-0.1602651215019171,finite_normal_Wald_descriptive
weather,R0c,month_7,-0.0762150722663344,LAD_date_two_way_CR1,0.1567427887017697,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.6267949395202155,-0.20287451850101929,finite_normal_Wald_descriptive
weather,R0c,month_8,-0.0765911578054051,LAD_date_two_way_CR1,0.1646051826011409,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.6417150412309282,-0.192657781112368,finite_normal_Wald_descriptive
weather,R0c,month_9,-0.1920807565751831,LAD_date_two_way_CR1,0.1534061212505407,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.2105311663443645,-0.6766836035363263,finite_normal_Wald_descriptive
weather,R0c,month_10,-0.2933847222562267,LAD_date_two_way_CR1,0.1461570137525209,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0447149999897097,-1.3495467650116322,finite_normal_Wald_descriptive
weather,R0c,month_11,-0.3666177129367396,LAD_date_two_way_CR1,0.1350077094538778,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0066169444077052,-2.1793425140685523,finite_normal_Wald_descriptive
weather,R0c,month_12,-0.3650443980490046,LAD_date_two_way_CR1,0.1384159329211173,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.0083568784953121,-2.0779559122038984,finite_normal_Wald_descriptive
weather,R0c,zK,-0.195706497972534,LAD_date_two_way_CR1,0.0259544921458198,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,4.686365476466306e-14,-13.329163845012811,finite_normal_Wald_descriptive
weather,R0c,zK2,-0.0386806918022841,LAD_date_two_way_CR1,0.03207795900567,valid,9857,28,D:\Pyprogramme\STST2603\claude_branch\paper_revision_work_v2\R04\R04_B1_all_valid_v1\weather_R0c\full_model.json,0.2278815247892018,-0.6422908832766139,finite_normal_Wald_descriptive
