Incident Reference,incident_date_utc,cause_group_official,customers_v2_event_excl_reinterruptions,duration_B_full_span_hours
FREP-424256-Z,2024-02-06,weather_natural,3.0,19.766666666666666
FREP-424574-Z,2024-02-08,weather_natural,1.0,14.25
FREP-426296-Z,2024-02-16,weather_natural,2.0,6.666666666666667
FREP-426213-Z,2024-02-16,weather_natural,16.0,3.35
FREP-85830-C,2023-12-09,weather_natural,1.0,2.033333333333333
FREP-87131-C,2024-01-03,weather_natural,384.0,1.6833333333333331
FREP-87893-V,2023-11-02,weather_natural,1.0,7.15
FREP-87587-V,2023-11-02,weather_natural,471.0,8.383333333333333
FREP-87612-V,2023-11-02,weather_natural,138.0,6.666666666666667
FREP-87622-V,2023-11-02,weather_natural,0.0,1.0
FREP-87763-V,2023-11-02,weather_natural,52.0,7.15
FREP-87869-V,2023-11-02,weather_natural,956.0,0.6
FREP-87907-V,2023-11-02,weather_natural,1.0,10.516666666666667
FREP-88027-V,2023-11-02,weather_natural,1.0,6.116666666666666
FREP-88603-C,2024-01-21,weather_natural,59.0,4.916666666666667
FREP-88841-V,2024-01-02,weather_natural,271.0,5.966666666666667
FREP-89016-C,2024-01-26,weather_natural,2.0,6.116666666666666
FREP-88797-V,2023-12-31,weather_natural,20.0,4.733333333333333
FREP-336097-G,2023-10-13,weather_natural,130.0,3.866666666666666
FREP-336110-G,2023-10-13,weather_natural,96.0,6.45
FREP-336624-G,2023-10-18,weather_natural,6.0,2.566666666666667
FREP-336648-G,2023-10-18,weather_natural,46.0,2.933333333333333
FREP-337034-G,2023-10-20,weather_natural,82.0,2.833333333333333
FREP-337288-G,2023-10-23,weather_natural,220.0,10.216666666666669
FREP-337107-G,2023-10-21,weather_natural,6.0,1.2833333333333334
FREP-337630-G,2023-10-26,weather_natural,128.0,2.0166666666666666
FREP-337941-G,2023-10-28,weather_natural,29.0,22.48333333333333
FREP-337900-G,2023-10-28,weather_natural,155.0,2.8666666666666667
FREP-338603-G,2023-11-02,weather_natural,559.0,0.5166666666666667
FREP-338434-G,2023-10-31,weather_natural,737.0,4.116666666666666
FREP-338615-G,2023-11-02,weather_natural,58.0,15.966666666666669
FREP-338627-G,2023-11-02,weather_natural,209.0,9.616666666666667
FREP-338630-G,2023-11-02,weather_natural,889.0,0.65
FREP-338890-G,2023-11-04,weather_natural,340.0,13.066666666666666
FREP-338870-G,2023-11-04,weather_natural,77.0,2.1333333333333333
FREP-339089-G,2023-11-06,weather_natural,140.0,3.6666666666666665
FREP-339047-G,2023-11-05,weather_natural,3.0,2.95
FREP-341733-G,2023-11-29,weather_natural,23.0,5.983333333333333
FREP-345643-G,2023-12-29,weather_natural,64.0,2.183333333333333
FREP-345510-G,2023-12-28,weather_natural,24.0,6.75
FREP-346001-G,2024-01-02,weather_natural,43.0,10.35
FREP-345765-G,2023-12-30,weather_natural,162.0,16.716666666666665
FREP-345995-G,2024-01-02,weather_natural,21.0,84.03333333333333
FREP-346321-G,2024-01-21,weather_natural,6.0,3.083333333333333
FREP-346203-G,2024-01-02,weather_natural,54.0,8.283333333333333
FREP-346165-G,2024-01-02,weather_natural,19.0,18.5
FREP-346102-G,2024-01-02,weather_natural,777.0,5.3
FREP-346219-G,2024-01-03,weather_natural,8.0,0.4166666666666667
FREP-346124-G,2024-01-02,weather_natural,41.0,19.3
FREP-346138-G,2024-01-02,weather_natural,221.0,2.95
FREP-346391-G,2024-01-02,weather_natural,0.0,0.1666666666666666
FREP-346083-G,2024-01-02,weather_natural,143.0,3.1666666666666665
FREP-346096-G,2024-01-02,weather_natural,247.0,1.1833333333333331
FREP-346101-G,2024-01-02,weather_natural,109.0,25.883333333333333
FREP-346104-G,2024-01-02,weather_natural,128.0,3.8
FREP-346118-G,2024-01-02,weather_natural,370.0,9.466666666666669
FREP-346230-G,2024-01-02,weather_natural,116.0,20.566666666666663
FREP-346802-G,2024-01-05,weather_natural,52.0,3.466666666666667
FREP-346698-G,2024-01-05,weather_natural,1.0,5.416666666666667
FREP-346710-G,2024-01-05,weather_natural,15.0,1.45
FREP-346860-G,2024-01-06,weather_natural,8.0,1.3333333333333333
FREP-346649-G,2024-01-04,weather_natural,45.0,5.683333333333334
FREP-346683-G,2024-01-05,weather_natural,7.0,5.666666666666667
FREP-346820-G,2024-01-05,weather_natural,6.0,4.616666666666666
FREP-346825-G,2024-01-05,weather_natural,5.0,1.6333333333333333
FREP-348885-G,2024-01-21,weather_natural,0.0,0.1666666666666666
FREP-348945-G,2024-01-21,weather_natural,15.0,16.783333333333335
FREP-349138-G,2024-01-22,weather_natural,6.0,11.566666666666666
FREP-349223-G,2024-01-22,weather_natural,1.0,11.933333333333334
FREP-349047-G,2024-01-21,weather_natural,97.0,14.45
FREP-349097-G,2024-01-22,weather_natural,411.0,7.216666666666667
FREP-349125-G,2024-01-22,weather_natural,1.0,19.7
FREP-349207-G,2024-01-22,weather_natural,1.0,7.75
FREP-349254-G,2024-01-22,weather_natural,1094.0,0.5166666666666667
FREP-349351-G,2024-01-22,weather_natural,390.0,6.3
FREP-349706-G,2024-01-23,weather_natural,1.0,24.5
FREP-349364-G,2024-01-22,weather_natural,5.0,4.0
FREP-349600-G,2024-01-23,weather_natural,399.0,2.8833333333333333
FREP-349391-G,2024-01-22,weather_natural,1.0,2.7666666666666666
FREP-349423-G,2024-01-22,weather_natural,1.0,5.333333333333333
FREP-349409-G,2024-01-22,weather_natural,7.0,23.183333333333334
FREP-349473-G,2024-01-22,weather_natural,1.0,16.683333333333334
FREP-349520-G,2024-01-22,weather_natural,1.0,3.866666666666666
FREP-349815-G,2024-01-24,weather_natural,706.0,12.066666666666666
FREP-349796-G,2024-01-24,weather_natural,1.0,54.18333333333333
FREP-349905-G,2024-01-24,weather_natural,7.0,0.5333333333333333
FREP-353718-G,2024-02-22,weather_natural,3.0,16.4
FREP-353990-G,2024-02-25,weather_natural,81.0,15.933333333333334
FREP-354006-G,2024-02-26,weather_natural,3.0,20.15
FREP-354007-G,2024-02-26,weather_natural,289.0,3.966666666666667
FREP-354034-G,2024-02-26,weather_natural,390.0,2.85
FREP-354191-G,2024-02-26,weather_natural,8.0,9.366666666666667
FREP-356423-G,2024-03-14,weather_natural,220.0,0.2333333333333333
FREP-357279-G,2024-03-22,weather_natural,22.0,1.8166666666666669
FREP-358035-G,2024-03-28,weather_natural,16.0,3.1166666666666667
FREP-358100-G,2024-03-28,weather_natural,4.0,25.28333333333333
FREP-358050-G,2024-03-28,weather_natural,48.0,6.216666666666667
FREP-352096-G,2024-02-09,weather_natural,1.0,4.55
FREP-350673-G,2024-01-30,weather_natural,290.0,0.5333333333333333
FREP-354276-G,2024-02-26,weather_natural,59.0,8.6
FREP-353983-G,2024-02-25,weather_natural,201.0,4.1
FREP-354897-G,2024-03-01,weather_natural,3.0,22.766666666666666
FREP-354548-G,2024-03-11,weather_natural,339.0,0.1333333333333333
FREP-356237-G,2024-03-13,weather_natural,29.0,4.816666666666666
FREP-357108-G,2024-03-21,weather_natural,1.0,6.55
FREP-357756-G,2024-03-26,weather_natural,343.0,3.316666666666667
FREP-357816-G,2024-03-27,weather_natural,1.0,5.5
FREP-87353-C,2024-01-06,weather_natural,1.0,23.23333333333333
FREP-87091-C,2024-01-03,weather_natural,0.0,1.0
FREP-87705-V,2023-11-02,weather_natural,1.0,4.066666666666666
FREP-87683-V,2023-11-01,weather_natural,5.0,9.3
FREP-87584-V,2023-11-02,weather_natural,279.0,6.433333333333334
FREP-87898-V,2023-11-02,weather_natural,1.0,10.816666666666666
FREP-87633-V,2023-11-02,weather_natural,257.0,4.95
FREP-87688-V,2023-11-02,weather_natural,1.0,2.15
FREP-87651-V,2023-11-02,weather_natural,9.0,8.433333333333334
FREP-88135-V,2023-11-02,weather_natural,10.0,23.83333333333333
FREP-88644-C,2024-01-22,weather_natural,184.0,4.616666666666666
FREP-88665-C,2024-01-22,weather_natural,1.0,0.05
FREP-88842-V,2024-01-02,weather_natural,80.0,5.883333333333334
FREP-89120-V,2024-01-22,weather_natural,418.0,6.083333333333333
FREP-89139-V,2024-01-21,weather_natural,0.0,0.1666666666666666
FREP-9025-I,2023-12-31,weather_natural,142.0,3.25
FREP-9105-I,2024-01-04,weather_natural,10.0,1.75
FREP-90752-C,2024-02-23,weather_natural,1.0,5.483333333333333
FREP-9080-I,2024-01-02,weather_natural,1.0,11.983333333333333
FREP-9313-I,2024-01-24,weather_natural,427.0,5.05
FREP-8511-I,2023-11-03,weather_natural,13.0,6.533333333333333
FREP-336595-G,2023-10-18,weather_natural,175.0,1.4666666666666666
FREP-336673-G,2023-10-18,weather_natural,7.0,1.8333333333333333
FREP-336499-G,2023-10-18,weather_natural,92.0,2.1333333333333333
FREP-336676-G,2023-10-18,weather_natural,23.0,3.466666666666667
FREP-338559-G,2023-11-01,weather_natural,1.0,2.85
FREP-338588-G,2023-11-01,weather_natural,1.0,15.333333333333334
FREP-338623-G,2023-11-02,weather_natural,595.0,5.633333333333334
FREP-338636-G,2023-11-02,weather_natural,821.0,2.45
FREP-338660-G,2023-11-02,weather_natural,165.0,9.8
FREP-338739-G,2023-11-02,weather_natural,146.0,0.15
FREP-340204-G,2023-11-14,weather_natural,1.0,11.283333333333331
FREP-340033-G,2023-11-13,weather_natural,60.0,3.3833333333333333
FREP-340619-J,2024-02-22,weather_natural,0.0,1.0
FREP-409665-Z,2023-11-23,weather_natural,125.0,6.683333333333334
FREP-411518-Z,2023-12-03,weather_natural,378.0,5.0
FREP-411087-Z,2023-11-30,weather_natural,240.0,5.583333333333333
FREP-411500-Z,2023-12-03,weather_natural,3.0,4.866666666666666
FREP-16130-W,2024-01-02,weather_natural,42.0,4.783333333333333
FREP-16193-W,2024-01-02,weather_natural,66.0,4.75
FREP-16125-W,2024-01-02,weather_natural,174.0,3.0
FREP-16116-W,2024-01-02,weather_natural,13.0,7.0
FREP-16142-W,2024-01-02,weather_natural,22.0,141.31666666666666
FREP-16384-O,2024-01-02,weather_natural,28.0,7.35
FREP-16392-O,2024-01-02,weather_natural,3.0,21.133333333333333
FREP-16400-O,2024-01-02,weather_natural,28.0,20.866666666666667
FREP-411983-Z,2023-12-05,weather_natural,669.0,0.65
FREP-411999-Z,2023-12-05,weather_natural,89.0,0.1
FREP-22399-U,2023-11-24,weather_natural,480.0,17.8
FREP-22711-U,2024-02-23,weather_natural,234.0,4.2
FREP-22947-U,2024-03-29,weather_natural,403.0,3.9
FREP-412700-Z,2023-12-09,weather_natural,265.0,5.5
FREP-412753-Z,2023-12-09,weather_natural,103.0,2.333333333333333
FREP-413534-Z,2023-12-13,weather_natural,0.0,1.0
FREP-413177-Z,2023-12-11,weather_natural,38.0,2.4
FREP-413281-Z,2023-12-12,weather_natural,1.0,3.333333333333333
FREP-414890-Z,2023-12-21,weather_natural,325.0,10.15
FREP-414920-Z,2023-12-21,weather_natural,7.0,4.45
FREP-414810-Z,2023-12-21,weather_natural,219.0,2.566666666666667
FREP-415453-Z,2023-12-24,weather_natural,16.0,0.3166666666666666
FREP-415121-Z,2023-12-22,weather_natural,318.0,2.966666666666667
FREP-415132-Z,2023-12-22,weather_natural,412.0,0.0666666666666666
FREP-415221-Z,2023-12-22,weather_natural,1.0,22.366666666666667
FREP-415549-Z,2023-12-25,weather_natural,1.0,6.05
FREP-415044-Z,2023-12-28,weather_natural,15.0,1.1
FREP-415409-Z,2023-12-24,weather_natural,125.0,1.4666666666666666
FREP-415417-Z,2023-12-24,weather_natural,1053.0,0.9333333333333332
FREP-415550-Z,2023-12-25,weather_natural,339.0,1.35
FREP-415690-Z,2023-12-27,weather_natural,1.0,1.0166666666666666
FREP-415798-Z,2023-12-27,weather_natural,0.0,5.983333333333333
FREP-416181-Z,2023-12-28,weather_natural,0.0,14.283333333333331
FREP-415838-Z,2023-12-28,weather_natural,231.0,1.1833333333333331
FREP-415916-Z,2023-12-28,weather_natural,109.0,5.183333333333334
FREP-416216-Z,2023-12-30,weather_natural,318.0,3.1333333333333333
FREP-415845-Z,2023-12-28,weather_natural,1.0,4.133333333333334
FREP-416279-Z,2023-12-31,weather_natural,430.0,0.5166666666666667
FREP-416349-Z,2023-12-31,weather_natural,447.0,4.083333333333333
FREP-415836-Z,2023-12-28,weather_natural,9.0,2.8833333333333333
FREP-416611-Z,2024-01-02,weather_natural,1013.0,44.46666666666667
FREP-416546-Z,2024-01-02,weather_natural,272.0,5.016666666666667
FREP-416570-Z,2024-01-02,weather_natural,47.0,2.933333333333333
FREP-416597-Z,2024-01-02,weather_natural,505.0,1.0333333333333334
FREP-416612-Z,2024-01-02,weather_natural,1598.0,3.933333333333333
FREP-420974-Z,2024-01-22,weather_natural,1.0,5.683333333333334
FREP-420972-Z,2024-01-22,weather_natural,1.0,4.366666666666666
FREP-421123-Z,2024-01-22,weather_natural,2.0,2.8
FREP-400306-Z,2023-10-02,weather_natural,51.0,4.883333333333334
FREP-400331-Z,2023-10-02,weather_natural,497.0,5.1
FREP-400829-Z,2023-10-10,weather_natural,7.0,0.1833333333333333
FREP-401059-Z,2023-10-07,weather_natural,393.0,1.8
FREP-401966-Z,2023-10-13,weather_natural,160.0,3.533333333333333
FREP-402283-Z,2023-10-14,weather_natural,1.0,7.616666666666666
FREP-402456-Z,2023-10-16,weather_natural,134.0,3.2666666666666666
FREP-403229-Z,2023-10-19,weather_natural,29.0,6.733333333333333
FREP-403030-Z,2023-10-18,weather_natural,375.0,2.2333333333333334
FREP-402825-Z,2023-10-17,weather_natural,285.0,3.1333333333333333
FREP-403585-Z,2023-10-20,weather_natural,507.0,6.4
FREP-334816-G,2023-10-02,weather_natural,23.0,12.3
FREP-335112-G,2023-10-05,weather_natural,1.0,2.9833333333333334
FREP-335823-G,2023-10-12,weather_natural,2.0,7.683333333333334
FREP-351544-G,2024-02-05,weather_natural,64.0,0.1333333333333333
FREP-351704-G,2024-02-06,weather_natural,2.0,3.2
FREP-351742-G,2024-02-07,weather_natural,4.0,14.05
FREP-337443-G,2023-10-24,weather_natural,2.0,1.1166666666666667
FREP-337923-G,2023-10-28,weather_natural,9.0,6.95
FREP-337881-G,2023-10-27,weather_natural,1.0,0.25
FREP-338056-G,2023-10-29,weather_natural,175.0,2.316666666666667
FREP-338086-G,2023-10-29,weather_natural,38.0,4.433333333333334
FREP-338221-G,2023-10-30,weather_natural,300.0,1.05
FREP-338593-G,2023-11-01,weather_natural,605.0,14.566666666666666
FREP-338606-G,2023-11-02,weather_natural,700.0,12.95
FREP-338520-G,2023-11-01,weather_natural,35.0,4.933333333333334
FREP-338674-G,2023-11-02,weather_natural,101.0,8.866666666666667
FREP-338649-G,2023-11-02,weather_natural,1.0,1.0
FREP-338711-G,2023-11-03,weather_natural,7.0,0.6666666666666666
FREP-338814-G,2023-11-03,weather_natural,1.0,2.066666666666667
FREP-338728-G,2023-11-03,weather_natural,0.0,0.4833333333333333
FREP-338731-G,2023-11-02,weather_natural,3.0,3.35
FREP-338771-G,2023-11-02,weather_natural,420.0,3.95
FREP-338844-G,2023-11-04,weather_natural,358.0,3.3
FREP-339011-G,2023-11-08,weather_natural,2.0,3.716666666666667
FREP-339958-G,2023-11-13,weather_natural,40.0,7.216666666666667
FREP-340001-G,2023-11-13,weather_natural,118.0,2.7333333333333334
FREP-343316-G,2023-12-07,weather_natural,7.0,7.583333333333333
FREP-343199-G,2023-12-07,weather_natural,52.0,1.5333333333333334
FREP-343531-G,2023-12-09,weather_natural,118.0,0.5333333333333333
FREP-343718-G,2023-12-11,weather_natural,685.0,1.15
FREP-345588-G,2023-12-29,weather_natural,164.0,2.466666666666667
FREP-345368-G,2023-12-27,weather_natural,15.0,3.966666666666667
FREP-345418-G,2023-12-27,weather_natural,83.0,7.333333333333333
FREP-345804-G,2023-12-31,weather_natural,44.0,2.4
FREP-346020-G,2024-01-02,weather_natural,1.0,3.566666666666667
FREP-346248-G,2024-01-03,weather_natural,2166.0,3.0166666666666666
FREP-346269-G,2024-01-03,weather_natural,15.0,5.95
FREP-346206-G,2024-01-02,weather_natural,9.0,7.633333333333334
FREP-346093-G,2024-01-02,weather_natural,177.0,9.5
FREP-346243-G,2024-01-02,weather_natural,75.0,3.7666666666666666
FREP-346233-G,2024-01-02,weather_natural,314.0,1.4833333333333334
FREP-346105-G,2024-01-02,weather_natural,342.0,4.633333333333334
FREP-346121-G,2024-01-02,weather_natural,116.0,7.216666666666667
FREP-346204-G,2024-01-02,weather_natural,1.0,24.633333333333333
FREP-346221-G,2024-01-02,weather_natural,329.0,0.7333333333333333
FREP-346162-G,2024-01-02,weather_natural,10.0,21.28333333333333
FREP-346188-G,2024-01-02,weather_natural,127.0,4.6
FREP-346180-G,2024-01-03,weather_natural,9.0,0.1666666666666666
FREP-346209-G,2024-01-02,weather_natural,64.0,1.2166666666666666
FREP-346372-G,2024-01-03,weather_natural,13.0,2.333333333333333
FREP-346254-G,2024-01-03,weather_natural,128.0,6.9
FREP-346298-G,2024-01-03,weather_natural,1.0,15.666666666666666
FREP-346110-G,2024-01-02,weather_natural,2.0,35.96666666666667
FREP-346261-G,2024-01-03,weather_natural,21.0,2.583333333333333
FREP-347692-G,2024-01-12,weather_natural,8.0,8.016666666666667
FREP-16154-W,2024-01-02,weather_natural,99.0,4.166666666666667
FREP-16132-W,2024-01-02,weather_natural,15.0,1.0666666666666669
FREP-15937-O,2023-11-14,weather_natural,21.0,5.8
FREP-16289-W,2024-03-28,weather_natural,0.0,0.1666666666666666
FREP-87086-C,2024-01-02,weather_natural,1.0,19.766666666666666
FREP-87697-V,2023-11-02,weather_natural,1.0,6.583333333333333
FREP-87605-V,2023-11-02,weather_natural,1250.0,0.5333333333333333
FREP-87950-V,2023-11-02,weather_natural,1.0,0.5166666666666667
FREP-87626-V,2023-11-02,weather_natural,1.0,27.23333333333333
FREP-87646-V,2023-11-02,weather_natural,2.0,4.166666666666667
FREP-87658-C,2024-01-02,weather_natural,0.0,15.8
FREP-87665-V,2023-11-02,weather_natural,36.0,8.45
FREP-88030-V,2023-11-02,weather_natural,13.0,19.85
FREP-87982-V,2023-11-02,weather_natural,1.0,39.71666666666667
FREP-88064-V,2023-11-02,weather_natural,2001.0,5.216666666666667
FREP-88175-V,2023-11-03,weather_natural,1.0,6.833333333333333
FREP-88240-V,2023-11-03,weather_natural,0.0,0.1666666666666666
FREP-88589-C,2024-01-21,weather_natural,140.0,1.3833333333333333
FREP-88627-C,2024-01-22,weather_natural,35.0,7.5
FREP-88214-V,2023-11-02,weather_natural,25.0,9.1
FREP-88674-C,2024-01-22,weather_natural,0.0,1.6
FREP-88796-V,2023-12-31,weather_natural,1.0,4.266666666666667
FREP-88854-V,2024-01-02,weather_natural,16.0,21.066666666666663
FREP-88844-V,2024-01-04,weather_natural,299.0,54.583333333333336
FREP-83842-C,2023-11-06,weather_natural,10.0,0.1166666666666666
FREP-84811-C,2023-11-23,weather_natural,379.0,6.683333333333334
FREP-81867-C,2023-10-12,weather_natural,6.0,3.6
FREP-82638-C,2023-10-21,weather_natural,1.0,4.0
FREP-424816-Z,2024-02-08,weather_natural,2.0,7.483333333333333
FREP-426637-Z,2024-02-19,weather_natural,308.0,0.3166666666666666
FREP-426847-Z,2024-02-19,weather_natural,1.0,7.783333333333333
FREP-427632-Z,2024-02-23,weather_natural,39.0,1.3166666666666669
FREP-340010-G,2023-11-13,weather_natural,208.0,2.4833333333333334
FREP-344128-G,2023-12-13,weather_natural,1.0,8.383333333333333
FREP-344204-G,2023-12-14,weather_natural,65.0,9.116666666666667
FREP-345107-G,2023-12-23,weather_natural,21.0,1.5166666666666666
FREP-344934-G,2023-12-21,weather_natural,208.0,1.7833333333333334
FREP-345060-G,2023-12-22,weather_natural,4.0,0.5833333333333334
FREP-346144-G,2024-01-02,weather_natural,94.0,8.716666666666667
FREP-346207-G,2024-01-03,weather_natural,109.0,11.25
FREP-346156-G,2024-01-02,weather_natural,125.0,8.45
FREP-346345-G,2024-01-03,weather_natural,1.0,5.566666666666666
FREP-346183-G,2024-01-02,weather_natural,4.0,21.616666666666667
FREP-346888-G,2024-01-06,weather_natural,37.0,4.016666666666667
FREP-346664-G,2024-01-04,weather_natural,9.0,2.033333333333333
FREP-346648-G,2024-01-04,weather_natural,327.0,0.5166666666666667
FREP-346764-G,2024-01-05,weather_natural,11.0,2.0
FREP-349005-G,2024-01-21,weather_natural,414.0,17.266666666666666
FREP-349279-G,2024-01-23,weather_natural,2.0,6.25
FREP-349084-G,2024-01-22,weather_natural,244.0,10.366666666666667
FREP-349096-G,2024-01-22,weather_natural,175.0,15.216666666666669
FREP-349055-G,2024-01-21,weather_natural,198.0,14.116666666666667
FREP-349378-G,2024-01-22,weather_natural,1.0,24.866666666666667
FREP-349655-G,2024-01-23,weather_natural,16.0,11.833333333333334
FREP-349703-G,2024-01-23,weather_natural,257.0,2.816666666666667
FREP-349357-G,2024-01-22,weather_natural,144.0,13.3
FREP-349470-G,2024-01-30,weather_natural,1.0,4.1
FREP-349475-G,2024-01-22,weather_natural,1.0,17.616666666666667
FREP-349513-G,2024-01-22,weather_natural,22.0,18.75
FREP-349529-G,2024-01-22,weather_natural,194.0,6.55
FREP-349711-G,2024-01-23,weather_natural,1.0,4.266666666666667
FREP-349893-G,2024-01-24,weather_natural,31.0,11.516666666666667
FREP-349782-G,2024-01-24,weather_natural,213.0,5.983333333333333
FREP-349803-G,2024-01-24,weather_natural,1.0,6.333333333333333
FREP-334027-J,2023-12-14,weather_natural,0.0,1.0
FREP-334820-G,2023-10-02,weather_natural,27.0,1.7
FREP-335971-G,2023-10-13,weather_natural,40.0,5.466666666666667
FREP-86097-C,2023-12-13,weather_natural,3.0,7.116666666666666
FREP-87003-C,2024-01-02,weather_natural,1.0,5.033333333333333
FREP-87071-C,2024-01-03,weather_natural,0.0,1.0
FREP-88850-V,2024-01-02,weather_natural,11.0,1.1666666666666667
FREP-88865-V,2024-01-03,weather_natural,35.0,0.4833333333333333
FREP-89453-C,2024-02-01,weather_natural,1.0,3.55
FREP-89700-C,2024-02-06,weather_natural,5.0,4.533333333333333
FREP-9024-I,2023-12-31,weather_natural,1.0,12.5
FREP-9280-I,2024-01-21,weather_natural,10.0,1.5
FREP-81026-C,2023-10-01,weather_natural,11.0,3.616666666666666
FREP-84182-C,2023-11-13,weather_natural,6.0,3.433333333333333
FREP-81980-C,2023-10-13,weather_natural,7.0,2.466666666666667
FREP-422905-Z,2024-01-24,weather_natural,483.0,2.2666666666666666
FREP-424289-Z,2024-02-07,weather_natural,7.0,6.066666666666666
FREP-424083-Z,2024-02-06,weather_natural,35.0,32.35
FREP-427638-Z,2024-02-23,weather_natural,1.0,1.15
FREP-428133-Z,2024-02-26,weather_natural,15.0,2.2
FREP-431497-Z,2024-03-19,weather_natural,655.0,0.6666666666666666
FREP-431610-Z,2024-03-19,weather_natural,589.0,3.9
FREP-431708-Z,2024-03-20,weather_natural,249.0,1.85
FREP-431910-Z,2024-03-21,weather_natural,1.0,5.683333333333334
FREP-350233-G,2024-01-27,weather_natural,45.0,2.25
FREP-417839-Z,2024-01-05,weather_natural,1.0,4.066666666666666
FREP-421919-Z,2024-01-24,weather_natural,4.0,0.15
FREP-421684-Z,2024-01-23,weather_natural,0.0,13.9
FREP-421706-Z,2024-01-24,weather_natural,483.0,0.6166666666666667
FREP-421895-Z,2024-01-24,weather_natural,0.0,43.3
FREP-421940-Z,2024-01-24,weather_natural,1.0,1.7166666666666666
FREP-426549-Z,2024-02-18,weather_natural,4.0,10.65
FREP-22531-U,2024-01-02,weather_natural,8.0,26.066666666666663
FREP-353470-G,2024-02-20,weather_natural,1.0,19.58333333333333
FREP-354013-G,2024-02-26,weather_natural,610.0,12.933333333333334
FREP-354022-G,2024-02-26,weather_natural,466.0,5.583333333333333
FREP-354514-G,2024-02-28,weather_natural,1.0,25.35
FREP-355308-G,2024-03-05,weather_natural,334.0,0.4333333333333333
FREP-356141-G,2024-03-12,weather_natural,2.0,7.083333333333333
FREP-357460-G,2024-03-24,weather_natural,98.0,0.1833333333333333
FREP-357934-G,2024-03-28,weather_natural,1.0,6.716666666666667
FREP-358084-G,2024-03-28,weather_natural,1.0,48.96666666666667
FREP-87069-C,2024-01-02,weather_natural,1.0,17.116666666666667
FREP-87074-C,2024-01-02,weather_natural,1.0,6.933333333333334
FREP-87424-C,2024-01-07,weather_natural,11.0,4.5
FREP-87767-V,2023-11-02,weather_natural,3.0,34.43333333333333
FREP-87642-V,2023-11-02,weather_natural,100.0,3.066666666666667
FREP-87997-V,2023-11-02,weather_natural,1.0,4.75
FREP-87634-V,2023-11-02,weather_natural,82.0,12.583333333333334
FREP-87891-V,2023-11-03,weather_natural,0.0,1.0
FREP-87568-V,2023-11-02,weather_natural,2.0,14.066666666666666
FREP-87643-V,2023-11-02,weather_natural,10.0,0.6666666666666666
FREP-87876-V,2023-11-02,weather_natural,1.0,11.366666666666667
FREP-87947-C,2024-01-02,weather_natural,0.0,22.616666666666667
FREP-87950-C,2024-01-02,weather_natural,0.0,23.116666666666667
FREP-88098-V,2023-11-03,weather_natural,43.0,2.8
FREP-88073-V,2023-11-03,weather_natural,1.0,10.933333333333334
FREP-88213-V,2023-11-04,weather_natural,2.0,6.566666666666666
FREP-88295-V,2023-11-12,weather_natural,11.0,0.2
FREP-88869-V,2024-01-02,weather_natural,2.0,27.316666666666663
FREP-88834-C,2024-01-23,weather_natural,5.0,4.8
FREP-90862-C,2024-02-26,weather_natural,1.0,6.366666666666666
FREP-9308-I,2024-01-21,weather_natural,4.0,17.933333333333334
FREP-84962-C,2023-11-27,weather_natural,10.0,10.416666666666666
FREP-335990-G,2023-10-13,weather_natural,37.0,8.033333333333333
FREP-337057-G,2023-10-21,weather_natural,4.0,4.616666666666666
FREP-337955-G,2023-10-28,weather_natural,7.0,9.216666666666669
FREP-338640-G,2023-11-02,weather_natural,90.0,7.0
FREP-338716-G,2023-11-02,weather_natural,1.0,6.55
FREP-338742-G,2023-11-02,weather_natural,1.0,15.266666666666667
FREP-338780-G,2023-11-03,weather_natural,154.0,9.75
FREP-338840-G,2023-11-03,weather_natural,1.0,22.65
FREP-338862-G,2023-11-04,weather_natural,4.0,9.866666666666667
FREP-338981-G,2023-11-05,weather_natural,1.0,0.3833333333333333
FREP-339028-G,2023-11-05,weather_natural,5.0,7.5
FREP-420834-Z,2024-01-21,weather_natural,5.0,19.45
FREP-421007-Z,2024-01-22,weather_natural,3.0,11.016666666666667
FREP-420927-Z,2024-01-22,weather_natural,134.0,83.7
FREP-349098-G,2024-01-22,weather_natural,1.0,15.733333333333333
FREP-349090-G,2024-01-22,weather_natural,13.0,14.15
FREP-349179-G,2024-01-21,weather_natural,0.0,0.1666666666666666
FREP-349141-G,2024-01-22,weather_natural,1.0,14.85
FREP-349243-G,2024-01-22,weather_natural,1.0,22.53333333333333
FREP-349270-G,2024-01-22,weather_natural,1.0,8.583333333333334
FREP-349511-G,2024-01-22,weather_natural,2.0,14.25
FREP-349303-G,2024-01-22,weather_natural,1.0,10.466666666666669
FREP-349524-G,2024-01-22,weather_natural,1.0,14.133333333333333
FREP-349537-G,2024-01-23,weather_natural,22.0,0.1833333333333333
FREP-349910-G,2024-01-24,weather_natural,5.0,1.2833333333333334
FREP-350000-G,2024-01-25,weather_natural,119.0,2.716666666666667
FREP-350097-G,2024-01-26,weather_natural,2.0,4.583333333333333
FREP-421618-Z,2024-01-23,weather_natural,0.0,1.4333333333333331
FREP-421417-Z,2024-01-23,weather_natural,17.0,0.4666666666666667
FREP-421632-Z,2024-01-23,weather_natural,359.0,1.2833333333333334
FREP-422235-Z,2024-01-26,weather_natural,43.0,2.033333333333333
FREP-424194-Z,2024-02-06,weather_natural,1.0,4.383333333333334
FREP-342603-J,2024-03-14,weather_natural,1.0,17.633333333333333
